"Row_ID","Order_ID","Order_Date","Ship_Date","Customer_Name","City","Ship_Mode","Customer_ID","Country","Segment","Sales","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name"
"9186","CA-2018-156776","7/8/2018","11/8/2018","Jeremy Lonsdale","Westminster","Standard Class","JL-15505","United States","Consumer","207.184","California","92683","West","FUR-CH-10002317","Furniture","Chairs","Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs"
"9187","CA-2018-156776","7/8/2018","11/8/2018","Jeremy Lonsdale","Westminster","Standard Class","JL-15505","United States","Consumer","1473.1","California","92683","West","OFF-AP-10002534","Office Supplies","Appliances","3.6 Cubic Foot Counter Height Office Refrigerator"
"9188","US-2016-130512","21/08/2016","25/08/2016","Sean Miller","Allentown","Standard Class","SM-20320","United States","Home Office","3.488","Pennsylvania","18103","East","OFF-SU-10001935","Office Supplies","Supplies","Staple remover"
"9189","US-2016-130512","21/08/2016","25/08/2016","Sean Miller","Allentown","Standard Class","SM-20320","United States","Home Office","21.728","Pennsylvania","18103","East","TEC-AC-10000290","Technology","Accessories","Sabrent 4-Port USB 2.0 Hub"
"9190","US-2016-130512","21/08/2016","25/08/2016","Sean Miller","Allentown","Standard Class","SM-20320","United States","Home Office","663.072","Pennsylvania","18103","East","OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving, Black"
"9191","US-2016-130512","21/08/2016","25/08/2016","Sean Miller","Allentown","Standard Class","SM-20320","United States","Home Office","99.588","Pennsylvania","18103","East","OFF-BI-10004519","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine"
"9192","US-2016-130512","21/08/2016","25/08/2016","Sean Miller","Allentown","Standard Class","SM-20320","United States","Home Office","49.568","Pennsylvania","18103","East","OFF-PA-10003625","Office Supplies","Paper","Xerox 1979"
"9193","CA-2016-141810","2/11/2016","7/11/2016","Barry Blumstein","San Antonio","Standard Class","BB-10990","United States","Corporate","29.372","Texas","78207","Central","OFF-BI-10001524","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern"
"9194","CA-2016-141810","2/11/2016","7/11/2016","Barry Blumstein","San Antonio","Standard Class","BB-10990","United States","Corporate","344.704","Texas","78207","Central","TEC-PH-10002200","Technology","Phones","Aastra 6757i CT Wireless VoIP phone"
"9195","CA-2015-146843","30/11/2015","6/12/2015","Philip Brown","Avondale","Standard Class","PB-19150","United States","Consumer","47.992","Arizona","85323","West","OFF-SU-10001664","Office Supplies","Supplies","Acme Office Executive Series Stainless Steel Trimmers"
"9196","CA-2015-146843","30/11/2015","6/12/2015","Philip Brown","Avondale","Standard Class","PB-19150","United States","Consumer","102.24","Arizona","85323","West","TEC-AC-10002550","Technology","Accessories","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
"9197","CA-2015-103310","10/5/2015","15/05/2015","Greg Matthias","San Jose","Standard Class","GM-14680","United States","Consumer","39.96","California","95123","West","OFF-PA-10004353","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes"
"9198","CA-2015-103310","10/5/2015","15/05/2015","Greg Matthias","San Jose","Standard Class","GM-14680","United States","Consumer","1432","California","95123","West","TEC-PH-10001817","Technology","Phones","Wilson Electronics DB Pro Signal Booster"
"9199","CA-2015-103310","10/5/2015","15/05/2015","Greg Matthias","San Jose","Standard Class","GM-14680","United States","Consumer","41.04","California","95123","West","OFF-SU-10004737","Office Supplies","Supplies","Acme Design Stainless Steel Bent Scissors"
"9200","CA-2015-103310","10/5/2015","15/05/2015","Greg Matthias","San Jose","Standard Class","GM-14680","United States","Consumer","256.784","California","95123","West","FUR-CH-10002320","Furniture","Chairs","Hon Pagoda Stacking Chairs"
"9201","CA-2017-152688","17/10/2017","20/10/2017","Nick Radford","Perth Amboy","First Class","NR-18550","United States","Consumer","120.98","New Jersey","8861","East","FUR-BO-10001337","Furniture","Bookcases","OSullivan Living Dimensions 2-Shelf Bookcases"
"9202","CA-2017-152688","17/10/2017","20/10/2017","Nick Radford","Perth Amboy","First Class","NR-18550","United States","Consumer","315.98","New Jersey","8861","East","OFF-BI-10004584","Office Supplies","Binders","GBC ProClick 150 Presentation Binding System"
"9203","CA-2017-153836","30/10/2017","3/11/2017","Edward Hooks","New York City","Standard Class","EH-13765","United States","Corporate","28.752","New York","10011","East","OFF-BI-10004817","Office Supplies","Binders","GBC Personal VeloBind Strips"
"9204","CA-2017-153836","30/10/2017","3/11/2017","Edward Hooks","New York City","Standard Class","EH-13765","United States","Corporate","114.95","New York","10011","East","OFF-AR-10004602","Office Supplies","Art","Boston KS Multi-Size Manual Pencil Sharpener"
"9205","CA-2017-104689","1/12/2017","5/12/2017","Fred Hopkins","Los Angeles","Standard Class","FH-14365","United States","Corporate","23.04","California","90004","West","OFF-AR-10001149","Office Supplies","Art","Sanford Colorific Colored Pencils, 12/Box"
"9206","CA-2017-146423","21/04/2017","21/04/2017","Brian Thompson","Milford","Same Day","BT-11680","United States","Consumer","15.48","Connecticut","6460","East","OFF-AR-10004817","Office Supplies","Art","Colorific Watercolor Pencils"
"9207","CA-2017-146423","21/04/2017","21/04/2017","Brian Thompson","Milford","Same Day","BT-11680","United States","Consumer","51.84","Connecticut","6460","East","OFF-PA-10003797","Office Supplies","Paper","Xerox 209"
"9208","CA-2018-140781","3/8/2018","7/8/2018","Adrian Barton","Bloomington","Standard Class","AB-10105","United States","Consumer","39.816","Illinois","61701","Central","TEC-AC-10000682","Technology","Accessories","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse"
"9209","CA-2018-141747","3/8/2018","8/8/2018","Scot Coram","Seattle","Second Class","SC-20230","United States","Corporate","16.06","Washington","98105","West","OFF-ST-10003996","Office Supplies","Storage","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
"9210","CA-2018-142776","11/12/2018","14/12/2018","Roy Skaria","Burlington","Second Class","RS-19870","United States","Home Office","7.28","Iowa","52601","Central","OFF-EN-10003160","Office Supplies","Envelopes","Pastel Pink Envelopes"
"9211","CA-2018-142776","11/12/2018","14/12/2018","Roy Skaria","Burlington","Second Class","RS-19870","United States","Home Office","5.4","Iowa","52601","Central","OFF-BI-10002012","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters"
"9212","CA-2016-167479","14/03/2016","19/03/2016","Arianne Irving","Roseville","Standard Class","AI-10855","United States","Consumer","19.44","California","95661","West","OFF-PA-10002105","Office Supplies","Paper","Xerox 223"
"9213","CA-2015-144071","8/12/2015","15/12/2015","Denny Joy","San Francisco","Standard Class","DJ-13420","United States","Corporate","39.88","California","94110","West","FUR-FU-10000397","Furniture","Furnishings","Luxo Economy Swing Arm Lamp"
"9214","CA-2015-144071","8/12/2015","15/12/2015","Denny Joy","San Francisco","Standard Class","DJ-13420","United States","Corporate","79.44","California","94110","West","FUR-FU-10000758","Furniture","Furnishings","DAX Natural Wood-Tone Poster Frame"
"9215","US-2018-120908","30/09/2018","2/10/2018","Barbara Fisher","Philadelphia","First Class","BF-10975","United States","Corporate","20.664","Pennsylvania","19120","East","OFF-LA-10004677","Office Supplies","Labels","Self-Adhesive Address Labels for Typewriters with Dispenser Box"
"9216","CA-2017-152646","21/11/2017","26/11/2017","Tiffany House","Los Angeles","Standard Class","TH-21235","United States","Corporate","32.4","California","90049","West","OFF-PA-10004451","Office Supplies","Paper","Xerox 222"
"9217","CA-2018-103765","24/11/2018","30/11/2018","Jason Gross","Odessa","Standard Class","JG-15310","United States","Corporate","13.762","Texas","79762","Central","OFF-AP-10002311","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
"9218","US-2018-118157","14/11/2018","17/11/2018","Arthur Wiediger","Minneapolis","First Class","AW-10930","United States","Home Office","15.28","Minnesota","55407","Central","OFF-EN-10004459","Office Supplies","Envelopes","Security-Tint Envelopes"
"9219","US-2016-164238","16/08/2016","20/08/2016","Joni Wasserman","Philadelphia","Standard Class","JW-15955","United States","Consumer","44.688","Pennsylvania","19120","East","OFF-ST-10002352","Office Supplies","Storage","Iris Project Case"
"9220","US-2016-164238","16/08/2016","20/08/2016","Joni Wasserman","Philadelphia","Standard Class","JW-15955","United States","Consumer","301.47","Pennsylvania","19120","East","FUR-BO-10000780","Furniture","Bookcases","OSullivan Plantations 2-Door Library in Landvery Oak"
"9221","CA-2018-103212","13/10/2018","14/10/2018","Michelle Huthwaite","Lafayette","First Class","MH-18025","United States","Consumer","11.07","Louisiana","70506","South","OFF-LA-10000248","Office Supplies","Labels","Avery 52"
"9222","CA-2018-103212","13/10/2018","14/10/2018","Michelle Huthwaite","Lafayette","First Class","MH-18025","United States","Consumer","1504.52","Louisiana","70506","South","FUR-TA-10003473","Furniture","Tables","Bretford Rectangular Conference Table Tops"
"9223","CA-2018-103212","13/10/2018","14/10/2018","Michelle Huthwaite","Lafayette","First Class","MH-18025","United States","Consumer","25.92","Louisiana","70506","South","OFF-PA-10004355","Office Supplies","Paper","Xerox 231"
"9224","CA-2018-121160","4/11/2018","4/11/2018","Frank Merwin","Bryan","Same Day","FM-14290","United States","Home Office","7.536","Texas","77803","Central","OFF-BI-10001308","Office Supplies","Binders","GBC Standard Plastic Binding Systems Combs"
"9225","CA-2018-121160","4/11/2018","4/11/2018","Frank Merwin","Bryan","Same Day","FM-14290","United States","Home Office","1.408","Texas","77803","Central","OFF-BI-10003094","Office Supplies","Binders","Self-Adhesive Ring Binder Labels"
"9226","CA-2018-121160","4/11/2018","4/11/2018","Frank Merwin","Bryan","Same Day","FM-14290","United States","Home Office","4.144","Texas","77803","Central","OFF-BI-10004040","Office Supplies","Binders","Wilson Jones Impact Binders"
"9227","CA-2018-121160","4/11/2018","4/11/2018","Frank Merwin","Bryan","Same Day","FM-14290","United States","Home Office","52.752","Texas","77803","Central","OFF-ST-10002485","Office Supplies","Storage","Rogers Deluxe File Chest"
"9228","CA-2018-140515","19/03/2018","24/03/2018","George Zrebassa","Los Angeles","Standard Class","GZ-14545","United States","Corporate","381.36","California","90008","West","OFF-AP-10001205","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers"
"9229","CA-2015-153619","3/11/2015","3/11/2015","Tracy Collins","Los Angeles","Same Day","TC-21535","United States","Home Office","6.72","California","90049","West","OFF-AR-10001868","Office Supplies","Art","Prang Dustless Chalk Sticks"
"9230","CA-2018-133718","23/07/2018","26/07/2018","Tracy Blumstein","Los Angeles","First Class","TB-21520","United States","Consumer","15.192","California","90045","West","OFF-BI-10003429","Office Supplies","Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips"
"9231","CA-2018-133718","23/07/2018","26/07/2018","Tracy Blumstein","Los Angeles","First Class","TB-21520","United States","Consumer","58.32","California","90045","West","OFF-PA-10002689","Office Supplies","Paper","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)"
"9232","CA-2015-148383","27/12/2015","31/12/2015","Resi Pölking","Phoenix","Standard Class","RP-19390","United States","Consumer","946.764","Arizona","85023","West","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine"
"9233","CA-2017-126732","2/9/2017","6/9/2017","Lena Radford","Los Angeles","Standard Class","LR-16915","United States","Consumer","94.68","California","90036","West","FUR-FU-10001889","Furniture","Furnishings","Ultra Door Pull Handle"
"9234","CA-2017-126732","2/9/2017","6/9/2017","Lena Radford","Los Angeles","Standard Class","LR-16915","United States","Consumer","23.67","California","90036","West","OFF-ST-10000321","Office Supplies","Storage","Akro Stacking Bins"
"9235","CA-2017-126732","2/9/2017","6/9/2017","Lena Radford","Los Angeles","Standard Class","LR-16915","United States","Consumer","1091.168","California","90036","West","TEC-PH-10001530","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone"
"9236","CA-2017-126732","2/9/2017","6/9/2017","Lena Radford","Los Angeles","Standard Class","LR-16915","United States","Consumer","18.69","California","90036","West","OFF-AR-10004752","Office Supplies","Art","Blackstonian Pencils"
"9237","CA-2017-126732","2/9/2017","6/9/2017","Lena Radford","Los Angeles","Standard Class","LR-16915","United States","Consumer","568.728","California","90036","West","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables"
"9238","CA-2017-126732","2/9/2017","6/9/2017","Lena Radford","Los Angeles","Standard Class","LR-16915","United States","Consumer","7.312","California","90036","West","OFF-BI-10001553","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal"
"9239","CA-2018-138156","11/2/2018","14/02/2018","Magdelene Morse","Columbus","First Class","MM-17260","United States","Consumer","147.568","Ohio","43229","East","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
"9240","CA-2018-110310","27/10/2018","2/11/2018","Nona Balk","Tallahassee","Standard Class","NB-18655","United States","Corporate","56.784","Florida","32303","South","OFF-PA-10001685","Office Supplies","Paper","Easy-staple paper"
"9241","CA-2018-110310","27/10/2018","2/11/2018","Nona Balk","Tallahassee","Standard Class","NB-18655","United States","Corporate","5.607","Florida","32303","South","OFF-BI-10001097","Office Supplies","Binders","Avery Hole Reinforcements"
"9242","CA-2018-110310","27/10/2018","2/11/2018","Nona Balk","Tallahassee","Standard Class","NB-18655","United States","Corporate","6.576","Florida","32303","South","OFF-AR-10001662","Office Supplies","Art","Rogers Handheld Barrel Pencil Sharpener"
"9243","CA-2015-113271","9/7/2015","14/07/2015","Darrin Sayre","San Francisco","Standard Class","DS-13030","United States","Home Office","14.304","California","94122","West","OFF-BI-10002609","Office Supplies","Binders","Avery Hidden Tab Dividers for Binding Systems"
"9244","CA-2015-113271","9/7/2015","14/07/2015","Darrin Sayre","San Francisco","Standard Class","DS-13030","United States","Home Office","119.833","California","94122","West","FUR-BO-10004218","Furniture","Bookcases","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
"9245","CA-2015-113271","9/7/2015","14/07/2015","Darrin Sayre","San Francisco","Standard Class","DS-13030","United States","Home Office","5.56","California","94122","West","OFF-AR-10003251","Office Supplies","Art","Prang Drawing Pencil Set"
"9246","CA-2015-113271","9/7/2015","14/07/2015","Darrin Sayre","San Francisco","Standard Class","DS-13030","United States","Home Office","32.4","California","94122","West","OFF-PA-10002365","Office Supplies","Paper","Xerox 1967"
"9247","CA-2018-130106","22/05/2018","26/05/2018","Vicky Freymann","San Francisco","Standard Class","VF-21715","United States","Home Office","9.84","California","94109","West","OFF-AR-10003651","Office Supplies","Art","Newell 350"
